TA,WS_MAX,HR,PP,timestamp,WD,WS,RG,ingestion_time,source,station,RN
12.64,0.97,24.1,0.0,2022-05-05 13:00:00+00:00,19.25,1.28,514.29,2022-07-03 18:42:49.342698,sg,La Paloma ZA,380.7785073049803
14.37,0.94,23.3,0.0,2022-05-05 14:00:00+00:00,331.92,1.59,496.71,2022-07-03 18:42:49.342698,sg,La Paloma ZA,366.65573281037865
16.11,0.91,22.5,0.0,2022-05-05 15:00:00+00:00,284.59,1.89,479.14,2022-07-03 18:42:49.342698,sg,La Paloma ZA,349.7081321910895
16.25,1.06,24.17,0.0,2022-05-05 16:00:00+00:00,281.31,2.11,461.56,2022-07-03 18:42:49.342698,sg,La Paloma ZA,327.5089680811287
16.39,1.21,25.83,0.0,2022-05-05 17:00:00+00:00,278.02,2.32,443.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,259.90033733211175
16.54,1.36,27.5,0.0,2022-05-05 18:00:00+00:00,274.74,2.54,426.4,2022-07-03 18:42:49.342698,sg,La Paloma ZA,224.366281147082
16.02,1.15,29.83,0.0,2022-05-05 19:00:00+00:00,275.03,2.24,355.33,2022-07-03 18:42:49.342698,sg,La Paloma ZA,188.8322249620522
15.5,0.95,32.17,0.0,2022-05-05 20:00:00+00:00,275.32,1.93,284.27,2022-07-03 18:42:49.342698,sg,La Paloma ZA,153.29816877702248
14.99,0.75,34.5,0.0,2022-05-05 21:00:00+00:00,275.61,1.63,213.2,2022-07-03 18:42:49.342698,sg,La Paloma ZA,117.76411259199271
13.88,0.81,38.17,0.0,2022-05-05 22:00:00+00:00,215.79,1.37,142.13,2022-07-03 18:42:49.342698,sg,La Paloma ZA,82.23005640696299
12.77,0.87,41.83,0.0,2022-05-05 23:00:00+00:00,155.98,1.11,71.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,46.696000221933204
11.66,0.93,45.5,0.0,2022-05-06 00:00:00+00:00,96.16,0.85,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,11.161944036903463
11.44,1.03,41.53,0.0,2022-05-06 01:00:00+00:00,102.43,0.98,0.66,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-24.37211214812629
11.23,1.13,37.57,0.0,2022-05-06 02:00:00+00:00,108.71,1.11,1.33,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-59.90616833315603
11.01,1.23,33.6,0.0,2022-05-06 03:00:00+00:00,114.98,1.24,1.99,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-95.44022451818577
10.73,1.15,30.67,0.0,2022-05-06 04:00:00+00:00,112.76,1.21,2.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-130.97428070321558
10.44,1.08,27.73,0.0,2022-05-06 05:00:00+00:00,110.53,1.17,3.32,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-166.5083368882453
10.16,1.0,24.8,0.0,2022-05-06 06:00:00+00:00,108.31,1.14,3.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-202.04239307327504
10.04,1.09,23.1,0.0,2022-05-06 07:00:00+00:00,102.73,1.2,67.43,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-237.57644925830482
9.92,1.17,21.4,0.0,2022-05-06 08:00:00+00:00,97.14,1.25,130.88,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.7812911842396
9.8,1.26,19.7,0.0,2022-05-06 09:00:00+00:00,91.56,1.31,194.33,2022-07-03 18:42:49.342698,sg,La Paloma ZA,143.0533006927901
10.1,1.32,19.5,0.0,2022-05-06 10:00:00+00:00,89.06,1.36,257.78,2022-07-03 18:42:49.342698,sg,La Paloma ZA,192.53272557869144
10.41,1.39,19.3,0.0,2022-05-06 11:00:00+00:00,86.55,1.42,321.23,2022-07-03 18:42:49.342698,sg,La Paloma ZA,239.71897636978184
10.72,1.45,19.1,0.0,2022-05-06 12:00:00+00:00,84.05,1.47,384.68,2022-07-03 18:42:49.342698,sg,La Paloma ZA,284.9160961928798
12.77,1.25,17.73,0.0,2022-05-06 13:00:00+00:00,26.52,1.61,391.56,2022-07-03 18:42:49.342698,sg,La Paloma ZA,289.0304532979237
14.82,1.06,16.37,0.0,2022-05-06 14:00:00+00:00,329.0,1.75,398.45,2022-07-03 18:42:49.342698,sg,La Paloma ZA,289.8374483769167
16.86,0.86,15.0,0.0,2022-05-06 15:00:00+00:00,271.47,1.89,405.33,2022-07-03 18:42:49.342698,sg,La Paloma ZA,284.5134068464475
17.16,0.96,17.0,0.0,2022-05-06 16:00:00+00:00,272.49,2.12,412.21,2022-07-03 18:42:49.342698,sg,La Paloma ZA,269.91168240734345
17.45,1.07,19.0,0.0,2022-05-06 17:00:00+00:00,273.5,2.34,419.1,2022-07-03 18:42:49.342698,sg,La Paloma ZA,154.55593850800992
17.75,1.17,21.0,0.0,2022-05-06 18:00:00+00:00,274.52,2.57,425.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,115.5722404552148
17.22,0.99,23.63,0.0,2022-05-06 19:00:00+00:00,273.74,2.18,354.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,76.58854240241968
16.69,0.8,26.27,0.0,2022-05-06 20:00:00+00:00,272.96,1.8,283.99,2022-07-03 18:42:49.342698,sg,La Paloma ZA,37.60484434962457
16.17,0.61,28.9,0.0,2022-05-06 21:00:00+00:00,272.18,1.41,212.99,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-1.3788537031705488
14.99,0.74,30.6,0.0,2022-05-06 22:00:00+00:00,225.92,1.2,141.99,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-40.36255175596564
13.82,0.87,32.3,0.0,2022-05-06 23:00:00+00:00,179.67,0.99,71.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-79.34624980876077
12.65,1.0,34.0,0.0,2022-05-07 00:00:00+00:00,133.41,0.78,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-118.32994786155588
12.12,1.01,33.13,0.0,2022-05-07 01:00:00+00:00,136.69,0.8,0.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-157.313645914351
11.59,1.01,32.27,0.0,2022-05-07 02:00:00+00:00,139.98,0.82,1.3,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-196.29734396714608
11.06,1.01,31.4,0.0,2022-05-07 03:00:00+00:00,143.26,0.84,1.94,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-235.2810420199412
10.67,0.91,30.83,0.0,2022-05-07 04:00:00+00:00,132.6,0.81,2.59,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-274.26474007273634
10.27,0.81,30.27,0.0,2022-05-07 05:00:00+00:00,121.94,0.77,3.24,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-313.24843812553144
9.88,0.71,29.7,0.0,2022-05-07 06:00:00+00:00,111.28,0.74,3.89,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-352.2321361783265
9.73,0.81,27.4,0.0,2022-05-07 07:00:00+00:00,97.04,0.8,92.28,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-391.2158342311217
9.58,0.9,25.1,0.0,2022-05-07 08:00:00+00:00,82.8,0.86,180.67,2022-07-03 18:42:49.342698,sg,La Paloma ZA,118.02220781248403
9.44,1.0,22.8,0.0,2022-05-07 09:00:00+00:00,68.56,0.92,269.06,2022-07-03 18:42:49.342698,sg,La Paloma ZA,191.55535618203584
9.87,1.05,21.07,0.0,2022-05-07 10:00:00+00:00,79.26,1.02,357.45,2022-07-03 18:42:49.342698,sg,La Paloma ZA,259.50348824440096
10.31,1.09,19.33,0.0,2022-05-07 11:00:00+00:00,89.97,1.13,445.83,2022-07-03 18:42:49.342698,sg,La Paloma ZA,324.2133377506292
10.75,1.14,17.6,0.0,2022-05-07 12:00:00+00:00,100.67,1.23,534.22,2022-07-03 18:42:49.342698,sg,La Paloma ZA,385.51348524231486
12.67,1.06,17.2,0.0,2022-05-07 13:00:00+00:00,155.8,1.42,514.69,2022-07-03 18:42:49.342698,sg,La Paloma ZA,372.43422424779027
14.59,0.99,16.8,0.0,2022-05-07 14:00:00+00:00,210.94,1.61,495.15,2022-07-03 18:42:49.342698,sg,La Paloma ZA,355.44714034852876
16.51,0.92,16.4,0.0,2022-05-07 15:00:00+00:00,266.07,1.8,475.61,2022-07-03 18:42:49.342698,sg,La Paloma ZA,333.03546749226314
16.74,1.02,18.9,0.0,2022-05-07 16:00:00+00:00,269.26,2.08,456.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,303.054606786103
16.97,1.13,21.4,0.0,2022-05-07 17:00:00+00:00,272.45,2.37,436.54,2022-07-03 18:42:49.342698,sg,La Paloma ZA,187.418553916903
17.2,1.24,23.9,0.0,2022-05-07 18:00:00+00:00,275.64,2.65,417.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,177.79970970416406
16.74,1.17,25.7,0.0,2022-05-07 19:00:00+00:00,285.23,2.3,347.5,2022-07-03 18:42:49.342698,sg,La Paloma ZA,168.1808654914252
16.28,1.11,27.5,0.0,2022-05-07 20:00:00+00:00,294.81,1.95,278.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,158.5620212786863
15.83,1.04,29.3,0.0,2022-05-07 21:00:00+00:00,304.4,1.6,208.5,2022-07-03 18:42:49.342698,sg,La Paloma ZA,148.94317706594737
14.62,0.93,32.53,0.0,2022-05-07 22:00:00+00:00,269.4,1.26,139.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,139.32433285320846
13.42,0.82,35.77,0.0,2022-05-07 23:00:00+00:00,234.39,0.92,69.5,2022-07-03 18:42:49.342698,sg,La Paloma ZA,129.70548864046958
12.22,0.7,39.0,0.0,2022-05-08 00:00:00+00:00,199.39,0.58,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,120.08664442773069
11.43,0.61,42.03,0.0,2022-05-08 01:00:00+00:00,213.51,0.52,0.52,2022-07-03 18:42:49.342698,sg,La Paloma ZA,110.4678002149918
10.64,0.52,45.07,0.0,2022-05-08 02:00:00+00:00,227.62,0.45,1.04,2022-07-03 18:42:49.342698,sg,La Paloma ZA,100.84895600225288
9.85,0.43,48.1,0.0,2022-05-08 03:00:00+00:00,241.74,0.39,1.56,2022-07-03 18:42:49.342698,sg,La Paloma ZA,91.23011178951398
9.38,0.52,50.07,0.0,2022-05-08 04:00:00+00:00,227.82,0.45,2.08,2022-07-03 18:42:49.342698,sg,La Paloma ZA,81.61126757677509
8.92,0.61,52.03,0.0,2022-05-08 05:00:00+00:00,213.89,0.51,2.6,2022-07-03 18:42:49.342698,sg,La Paloma ZA,71.99242336403618
8.45,0.7,54.0,0.0,2022-05-08 06:00:00+00:00,199.97,0.57,3.12,2022-07-03 18:42:49.342698,sg,La Paloma ZA,62.373579151297285
7.95,0.73,55.3,0.0,2022-05-08 07:00:00+00:00,247.3,0.59,63.9,2022-07-03 18:42:49.342698,sg,La Paloma ZA,52.75473493855839
7.45,0.77,56.6,0.0,2022-05-08 08:00:00+00:00,294.64,0.62,124.67,2022-07-03 18:42:49.342698,sg,La Paloma ZA,95.87528637691057
6.95,0.8,57.9,0.0,2022-05-08 09:00:00+00:00,341.97,0.64,185.45,2022-07-03 18:42:49.342698,sg,La Paloma ZA,142.6527662979915
7.38,0.78,54.0,0.0,2022-05-08 10:00:00+00:00,307.95,0.6,246.23,2022-07-03 18:42:49.342698,sg,La Paloma ZA,189.19836997245721
7.82,0.75,50.1,0.0,2022-05-08 11:00:00+00:00,273.93,0.57,307.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,235.47007583086423
8.25,0.73,46.2,0.0,2022-05-08 12:00:00+00:00,239.91,0.53,367.78,2022-07-03 18:42:49.342698,sg,La Paloma ZA,281.0901068382019
9.12,0.9,48.37,0.0,2022-05-08 13:00:00+00:00,249.05,1.18,341.6,2022-07-03 18:42:49.342698,sg,La Paloma ZA,262.41050077824127
9.98,1.08,50.53,0.0,2022-05-08 14:00:00+00:00,258.19,1.84,315.41,2022-07-03 18:42:49.342698,sg,La Paloma ZA,243.5997528355252
10.85,1.25,52.7,0.0,2022-05-08 15:00:00+00:00,267.33,2.49,289.23,2022-07-03 18:42:49.342698,sg,La Paloma ZA,226.2210735307311
11.45,1.39,51.63,0.0,2022-05-08 16:00:00+00:00,269.81,2.6,263.04,2022-07-03 18:42:49.342698,sg,La Paloma ZA,210.9401839916694
12.05,1.53,50.57,0.0,2022-05-08 17:00:00+00:00,272.3,2.71,236.86,2022-07-03 18:42:49.342698,sg,La Paloma ZA,227.71370872616095
12.65,1.66,49.5,0.0,2022-05-08 18:00:00+00:00,274.78,2.82,210.67,2022-07-03 18:42:49.342698,sg,La Paloma ZA,235.00890687970113
12.14,1.39,52.2,0.0,2022-05-08 19:00:00+00:00,271.47,2.5,175.56,2022-07-03 18:42:49.342698,sg,La Paloma ZA,242.30410503324129
11.62,1.12,54.9,0.0,2022-05-08 20:00:00+00:00,268.16,2.17,140.45,2022-07-03 18:42:49.342698,sg,La Paloma ZA,249.5993031867815
11.11,0.84,57.6,0.0,2022-05-08 21:00:00+00:00,264.85,1.85,105.34,2022-07-03 18:42:49.342698,sg,La Paloma ZA,256.89450134032165
10.19,0.88,64.0,0.0,2022-05-08 22:00:00+00:00,307.79,1.51,70.22,2022-07-03 18:42:49.342698,sg,La Paloma ZA,264.18969949386184
9.26,0.91,70.4,0.0,2022-05-08 23:00:00+00:00,350.74,1.18,35.11,2022-07-03 18:42:49.342698,sg,La Paloma ZA,271.484897647402
8.34,0.94,76.8,0.0,2022-05-09 00:00:00+00:00,33.68,0.84,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,278.78009580094226
8.25,0.9,75.57,0.0,2022-05-09 01:00:00+00:00,336.6,0.77,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,286.0752939544824
8.16,0.85,74.33,0.0,2022-05-09 02:00:00+00:00,279.51,0.71,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,293.37049210802263
8.07,0.81,73.1,0.0,2022-05-09 03:00:00+00:00,222.43,0.64,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,300.66569026156276
8.12,0.77,69.7,0.0,2022-05-09 04:00:00+00:00,235.1,0.58,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,307.960888415103
8.17,0.74,66.3,0.0,2022-05-09 05:00:00+00:00,247.77,0.52,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,315.2560865686432
8.22,0.7,62.9,0.0,2022-05-09 06:00:00+00:00,260.44,0.46,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,322.5512847221833
7.7,0.84,63.1,0.0,2022-05-09 07:00:00+00:00,248.64,0.61,60.08,2022-07-03 18:42:49.342698,sg,La Paloma ZA,329.84648287572355
7.18,0.98,63.3,0.0,2022-05-09 08:00:00+00:00,236.84,0.75,120.15,2022-07-03 18:42:49.342698,sg,La Paloma ZA,93.8811439596808
6.65,1.11,63.5,0.0,2022-05-09 09:00:00+00:00,225.04,0.9,180.23,2022-07-03 18:42:49.342698,sg,La Paloma ZA,139.14984814765958
7.07,0.88,60.03,0.0,2022-05-09 10:00:00+00:00,283.17,0.71,240.31,2022-07-03 18:42:49.342698,sg,La Paloma ZA,185.1985890748675
7.48,0.64,56.57,0.0,2022-05-09 11:00:00+00:00,341.29,0.52,300.38,2022-07-03 18:42:49.342698,sg,La Paloma ZA,231.24370322846033
7.9,0.4,53.1,0.0,2022-05-09 12:00:00+00:00,39.42,0.33,360.46,2022-07-03 18:42:49.342698,sg,La Paloma ZA,277.01941608688566
9.64,0.46,47.47,0.0,2022-05-09 13:00:00+00:00,1.9,0.83,367.63,2022-07-03 18:42:49.342698,sg,La Paloma ZA,282.526457798503
11.37,0.51,41.83,0.0,2022-05-09 14:00:00+00:00,324.39,1.33,374.79,2022-07-03 18:42:49.342698,sg,La Paloma ZA,287.52298606475733
13.11,0.56,36.2,0.0,2022-05-09 15:00:00+00:00,286.87,1.83,381.96,2022-07-03 18:42:49.342698,sg,La Paloma ZA,291.0438921970756
13.75,0.72,35.63,0.0,2022-05-09 16:00:00+00:00,285.01,2.15,389.13,2022-07-03 18:42:49.342698,sg,La Paloma ZA,295.2298340359697
14.38,0.88,35.07,0.0,2022-05-09 17:00:00+00:00,283.14,2.46,396.29,2022-07-03 18:42:49.342698,sg,La Paloma ZA,294.2232585201326
15.01,1.03,34.5,0.0,2022-05-09 18:00:00+00:00,281.28,2.78,403.46,2022-07-03 18:42:49.342698,sg,La Paloma ZA,280.5086262401142
14.34,0.96,37.53,0.0,2022-05-09 19:00:00+00:00,277.92,2.43,336.22,2022-07-03 18:42:49.342698,sg,La Paloma ZA,266.7939939600958
13.67,0.89,40.57,0.0,2022-05-09 20:00:00+00:00,274.56,2.07,268.97,2022-07-03 18:42:49.342698,sg,La Paloma ZA,253.07936168007743
13.0,0.82,43.6,0.0,2022-05-09 21:00:00+00:00,271.2,1.72,201.73,2022-07-03 18:42:49.342698,sg,La Paloma ZA,239.364729400059
12.35,0.79,45.73,0.0,2022-05-09 22:00:00+00:00,219.01,1.32,134.49,2022-07-03 18:42:49.342698,sg,La Paloma ZA,225.65009712004058
11.7,0.77,47.87,0.0,2022-05-09 23:00:00+00:00,166.82,0.92,67.24,2022-07-03 18:42:49.342698,sg,La Paloma ZA,211.93546484002218
11.05,0.74,50.0,0.0,2022-05-10 00:00:00+00:00,114.63,0.52,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,198.2208325600038
10.88,0.7,48.43,0.0,2022-05-10 01:00:00+00:00,108.62,0.48,0.47,2022-07-03 18:42:49.342698,sg,La Paloma ZA,184.5062002799854
10.71,0.66,46.87,0.0,2022-05-10 02:00:00+00:00,102.6,0.45,0.94,2022-07-03 18:42:49.342698,sg,La Paloma ZA,170.791567999967
10.54,0.61,45.3,0.0,2022-05-10 03:00:00+00:00,96.59,0.41,1.41,2022-07-03 18:42:49.342698,sg,La Paloma ZA,157.07693571994858
10.13,0.62,44.97,0.0,2022-05-10 04:00:00+00:00,95.62,0.37,1.88,2022-07-03 18:42:49.342698,sg,La Paloma ZA,143.3623034399302
9.72,0.62,44.63,0.0,2022-05-10 05:00:00+00:00,94.64,0.33,2.35,2022-07-03 18:42:49.342698,sg,La Paloma ZA,129.6476711599118
9.32,0.62,44.3,0.0,2022-05-10 06:00:00+00:00,93.67,0.29,2.82,2022-07-03 18:42:49.342698,sg,La Paloma ZA,115.93303887989339
9.51,0.65,42.27,0.0,2022-05-10 07:00:00+00:00,91.06,0.43,60.86,2022-07-03 18:42:49.342698,sg,La Paloma ZA,102.21840659987498
9.7,0.68,40.23,0.0,2022-05-10 08:00:00+00:00,88.45,0.57,118.9,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.50377431985657
9.9,0.71,38.2,0.0,2022-05-10 09:00:00+00:00,85.84,0.71,176.94,2022-07-03 18:42:49.342698,sg,La Paloma ZA,134.7061686316899
10.15,0.86,36.2,0.0,2022-05-10 10:00:00+00:00,79.19,0.87,234.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,179.42054422128714
10.41,1.01,34.2,0.0,2022-05-10 11:00:00+00:00,72.53,1.04,293.02,2022-07-03 18:42:49.342698,sg,La Paloma ZA,223.28451505154786
10.66,1.16,32.2,0.0,2022-05-10 12:00:00+00:00,65.88,1.2,351.06,2022-07-03 18:42:49.342698,sg,La Paloma ZA,266.0847097106651
12.62,1.05,28.6,0.0,2022-05-10 13:00:00+00:00,21.61,1.34,338.96,2022-07-03 18:42:49.342698,sg,La Paloma ZA,256.84382654301794
14.57,0.93,25.0,0.0,2022-05-10 14:00:00+00:00,337.35,1.48,326.85,2022-07-03 18:42:49.342698,sg,La Paloma ZA,245.96917808818876
16.53,0.81,21.4,0.0,2022-05-10 15:00:00+00:00,293.08,1.62,314.75,2022-07-03 18:42:49.342698,sg,La Paloma ZA,231.82404250746274
16.6,0.89,22.57,0.0,2022-05-10 16:00:00+00:00,293.74,1.76,302.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,213.38023481792334
16.68,0.97,23.73,0.0,2022-05-10 17:00:00+00:00,294.39,1.89,290.54,2022-07-03 18:42:49.342698,sg,La Paloma ZA,139.27814182811056
16.76,1.05,24.9,0.0,2022-05-10 18:00:00+00:00,295.05,2.03,278.44,2022-07-03 18:42:49.342698,sg,La Paloma ZA,135.91730541832388
16.42,0.94,26.2,0.0,2022-05-10 19:00:00+00:00,299.6,1.68,232.03,2022-07-03 18:42:49.342698,sg,La Paloma ZA,132.5564690085372
16.09,0.84,27.5,0.0,2022-05-10 20:00:00+00:00,304.14,1.33,185.63,2022-07-03 18:42:49.342698,sg,La Paloma ZA,129.19563259875054
15.75,0.74,28.8,0.0,2022-05-10 21:00:00+00:00,308.69,0.98,139.22,2022-07-03 18:42:49.342698,sg,La Paloma ZA,125.83479618896385
15.22,0.9,29.53,0.0,2022-05-10 22:00:00+00:00,324.55,0.92,92.81,2022-07-03 18:42:49.342698,sg,La Paloma ZA,122.47395977917716
14.7,1.07,30.27,0.0,2022-05-10 23:00:00+00:00,340.4,0.86,46.41,2022-07-03 18:42:49.342698,sg,La Paloma ZA,119.11312336939048
14.17,1.23,31.0,0.0,2022-05-11 00:00:00+00:00,356.26,0.8,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,115.75228695960382
13.94,1.2,31.4,0.0,2022-05-11 01:00:00+00:00,18.05,0.9,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,112.39145054981714
13.7,1.17,31.8,0.0,2022-05-11 02:00:00+00:00,39.83,1.01,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,109.03061414003047
13.47,1.14,32.2,0.0,2022-05-11 03:00:00+00:00,61.62,1.11,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,105.66977773024378
12.93,1.13,32.8,0.0,2022-05-11 04:00:00+00:00,10.76,0.92,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,102.30894132045711
12.39,1.13,33.4,0.0,2022-05-11 05:00:00+00:00,319.9,0.74,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,98.94810491067042
11.85,1.12,34.0,0.0,2022-05-11 06:00:00+00:00,269.04,0.55,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,95.58726850088375
11.43,1.12,33.1,0.0,2022-05-11 07:00:00+00:00,320.53,0.64,61.46,2022-07-03 18:42:49.342698,sg,La Paloma ZA,92.22643209109707
11.01,1.12,32.2,0.0,2022-05-11 08:00:00+00:00,12.01,0.72,122.91,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.8655956813104
10.59,1.11,31.3,0.0,2022-05-11 09:00:00+00:00,63.5,0.81,184.37,2022-07-03 18:42:49.342698,sg,La Paloma ZA,138.8309875857483
11.01,1.22,30.47,0.0,2022-05-11 10:00:00+00:00,60.27,1.02,245.82,2022-07-03 18:42:49.342698,sg,La Paloma ZA,186.4869158584696
11.44,1.33,29.63,0.0,2022-05-11 11:00:00+00:00,57.03,1.24,307.28,2022-07-03 18:42:49.342698,sg,La Paloma ZA,232.97052350587433
11.87,1.44,28.8,0.0,2022-05-11 12:00:00+00:00,53.8,1.45,368.74,2022-07-03 18:42:49.342698,sg,La Paloma ZA,278.41702564639775
13.15,1.47,27.33,0.0,2022-05-11 13:00:00+00:00,21.96,1.55,329.97,2022-07-03 18:42:49.342698,sg,La Paloma ZA,250.06310422335082
14.43,1.5,25.87,0.0,2022-05-11 14:00:00+00:00,350.13,1.64,291.21,2022-07-03 18:42:49.342698,sg,La Paloma ZA,220.4272634102231
15.71,1.54,24.4,0.0,2022-05-11 15:00:00+00:00,318.29,1.74,252.44,2022-07-03 18:42:49.342698,sg,La Paloma ZA,189.27463667890993
15.92,1.65,25.1,0.0,2022-05-11 16:00:00+00:00,308.48,1.98,213.67,2022-07-03 18:42:49.342698,sg,La Paloma ZA,155.3598322064074
16.14,1.76,25.8,0.0,2022-05-11 17:00:00+00:00,298.66,2.21,174.91,2022-07-03 18:42:49.342698,sg,La Paloma ZA,93.63859206714808
16.35,1.86,26.5,0.0,2022-05-11 18:00:00+00:00,288.85,2.45,136.14,2022-07-03 18:42:49.342698,sg,La Paloma ZA,91.31210418610252
15.74,1.62,28.63,0.0,2022-05-11 19:00:00+00:00,285.14,2.14,113.45,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.98561630505696
15.13,1.38,30.77,0.0,2022-05-11 20:00:00+00:00,281.42,1.84,90.76,2022-07-03 18:42:49.342698,sg,La Paloma ZA,86.6591284240114
14.52,1.14,32.9,0.0,2022-05-11 21:00:00+00:00,277.71,1.53,68.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,84.33264054296583
13.6,1.04,36.47,0.0,2022-05-11 22:00:00+00:00,289.39,1.16,45.38,2022-07-03 18:42:49.342698,sg,La Paloma ZA,82.00615266192028
12.69,0.95,40.03,0.0,2022-05-11 23:00:00+00:00,301.07,0.78,22.69,2022-07-03 18:42:49.342698,sg,La Paloma ZA,79.67966478087472
11.77,0.85,43.6,0.0,2022-05-12 00:00:00+00:00,312.75,0.41,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,77.35317689982915
11.75,0.77,43.43,0.0,2022-05-12 01:00:00+00:00,330.66,0.46,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,75.0266890187836
11.73,0.69,43.27,0.0,2022-05-12 02:00:00+00:00,348.57,0.52,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,72.70020113773803
11.71,0.61,43.1,0.0,2022-05-12 03:00:00+00:00,6.48,0.57,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,70.37371325669247
11.65,0.74,43.13,0.01,2022-05-12 04:00:00+00:00,8.47,0.6,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,68.0472253756469
11.6,0.87,43.17,0.01,2022-05-12 05:00:00+00:00,10.45,0.62,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,65.72073749460135
11.54,1.0,43.2,0.01,2022-05-12 06:00:00+00:00,12.44,0.65,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,63.39424961355579
11.03,0.98,45.33,0.01,2022-05-12 07:00:00+00:00,20.01,0.72,38.13,2022-07-03 18:42:49.342698,sg,La Paloma ZA,61.06776173251023
10.51,0.95,47.47,0.0,2022-05-12 08:00:00+00:00,27.59,0.8,76.26,2022-07-03 18:42:49.342698,sg,La Paloma ZA,58.74127385146467
9.99,0.93,49.6,0.0,2022-05-12 09:00:00+00:00,35.16,0.87,114.39,2022-07-03 18:42:49.342698,sg,La Paloma ZA,87.90212703225252
9.97,0.93,50.07,0.0,2022-05-12 10:00:00+00:00,26.84,0.88,152.52,2022-07-03 18:42:49.342698,sg,La Paloma ZA,117.19051376681678
9.95,0.93,50.53,0.0,2022-05-12 11:00:00+00:00,18.53,0.88,190.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,146.57166328326124
9.93,0.93,51.0,0.0,2022-05-12 12:00:00+00:00,10.21,0.89,228.78,2022-07-03 18:42:49.342698,sg,La Paloma ZA,176.0767043483585
10.69,1.17,49.5,0.0,2022-05-12 13:00:00+00:00,343.8,1.29,231.61,2022-07-03 18:42:49.342698,sg,La Paloma ZA,178.31883030215718
11.45,1.4,48.0,0.0,2022-05-12 14:00:00+00:00,317.39,1.7,234.43,2022-07-03 18:42:49.342698,sg,La Paloma ZA,180.92342684502282
12.21,1.64,46.5,0.0,2022-05-12 15:00:00+00:00,290.98,2.1,237.26,2022-07-03 18:42:49.342698,sg,La Paloma ZA,184.4497417351001
12.14,1.84,47.8,0.0,2022-05-12 16:00:00+00:00,292.58,2.22,240.09,2022-07-03 18:42:49.342698,sg,La Paloma ZA,191.25544772213485
